id,year,quantity
3019,1985,18
3021,1999,7
3022,2002,175
3025,1998,21
3028,2010,301
3031,2003,28
3033,2012,561
3036,1975,110
3037,2014,2
3038,2009,14
3039,1992,56
3040,1991,94
3041,2014,45
3043,2014,157
3045,1985,44
3051,1987,6
3052,2014,191
3055,1999,62
3057,2013,604
3060,2015,1
3061,1995,22
3062,2008,270
3063,1989,2
3064,1963,153
3066,1962,1
3067,2007,323
3069,2012,65
3071,2011,120
3073,2002,76
3077,1976,202
3079,2010,12
3080,2007,1074
3081,2003,34
3082,1982,736
3084,2016,60
3087,2003,712
3089,1999,28
3090,2017,193
3091,2015,24
3093,1991,472
3094,2004,49
3096,2008,275
3097,2014,499
3098,1996,23
3099,2016,67
3100,2016,340
3102,2005,107
3103,2000,13
3104,2002,4
3105,1997,12
3106,2001,21
3107,2014,69
3111,1995,182
3113,1993,16
3115,2012,15
3116,1991,81
3118,2005,138
3120,2017,1
3121,2013,1
3124,1996,289
3126,1985,1
3131,2015,18
3133,2013,22
3134,2011,416
3135,2012,57
3138,1994,551
3139,2017,381
3140,1990,511
3141,2011,104
3142,2003,100
3143,1976,254
3144,2000,434
3146,1996,191
3149,2004,30
3150,1993,27
3151,1958,13
3153,1996,125
3154,1987,24
3156,1985,238
3157,2004,5
3159,2004,30
3160,1998,21
3162,2014,270
3165,2011,1036
3166,2016,5
3167,2009,648
3168,2003,370
3169,1970,117
3170,2003,39
3171,2003,45
3172,2007,1657
3173,2004,105
3176,2003,539
3177,2014,49
3178,2013,40
3180,2016,20
3181,2000,19
3183,1999,222
3184,2011,172
3186,2013,44
3187,2014,24
3188,1999,40
3190,1978,41
3191,2001,8
3193,1997,268
3194,2004,158
3197,2001,173
3198,2015,95
3201,2014,5
3202,2000,19
3206,2010,260
3207,2002,31
3209,2001,40
3210,2001,154
3212,2012,244
3213,2006,609
3214,1984,6
3215,2014,195
3217,2014,61
3218,2017,3
3219,2014,383
3224,2011,18
3225,1991,7
3227,2012,1659
3228,1966,10
3229,2000,25
3230,1991,115
3231,1993,43
3235,2009,404
3237,2000,10
3238,2001,23
3239,1983,20
3240,2013,200
3241,1998,14
3243,2014,50
3244,1999,50
3246,1973,45
3247,1985,31
3248,1977,2
3249,2004,32
3250,1968,364
3251,2016,179
3252,1987,22
3253,2016,432
3254,1971,65
3255,2003,42
3256,2012,255
3258,2002,28
3259,2000,130
3262,1978,70
3264,2014,2
3265,2008,3
3266,2015,23
3268,1979,372
3269,1992,193
3270,2013,1
3273,1988,8
3274,1979,41
3277,2008,76
3279,2013,4
3280,2006,43
3283,2014,9
3287,1984,82
3288,2012,29
3289,1981,36
3293,2003,3
3295,2002,2
3296,1983,103
3297,1992,387
3301,1975,49
3304,1996,730
3305,2016,70
3307,2004,789
3310,1984,16
3311,2004,130
3312,2010,22
3317,1999,166
3319,1965,223
3320,2015,37
3321,1991,89
3322,1982,7
3328,2013,296
3330,2006,56
3331,2011,31
3332,2014,28
3334,2015,168
3335,1984,10
3336,2014,3
3338,2002,20
3340,2003,204
3341,2014,663
3345,2013,341
3346,2004,152
3347,2009,25
3348,1997,46
3349,2015,18
3350,2010,34
3352,2017,217
3354,1976,31
3355,1991,26
3356,1984,93
3357,2011,19
3359,1995,400
3360,1996,589
3361,2006,705
3363,1996,203
3366,1986,62
3368,2009,291
3369,2002,8
3371,2016,483
3372,1968,177
3374,2006,756
3375,2008,39
3376,1999,28
3382,2009,1008
3388,2013,1
3389,1999,11
3390,2014,731
3391,2000,25
3393,1993,23
3394,1999,31
3395,2016,358
3396,1987,375
3397,1982,251
3398,2013,3
3399,2015,3
3401,1977,390
3402,2015,11
3403,1999,21
3404,1997,20
3405,2011,384
3406,1998,62
3408,2005,3461
3411,2003,26
3413,2017,2
3414,1997,50
3415,1992,75
3416,1985,121
3420,2016,2
3422,2002,1
3423,2016,761
3424,2008,803
3426,2009,428
3427,1996,62
3428,2009,239
3429,2003,13
3430,1994,4
3432,2008,198
3433,1993,130
3434,1991,121
3437,2008,231
3442,1966,50
3443,1990,342
3444,2003,4
3445,2003,107
3446,2015,3
3453,2015,2
3454,2009,57
3456,2005,337
3460,1980,12
3461,1998,111
3462,2014,612
3463,2015,105
3464,1966,28
3465,2001,23
3466,2013,385
3470,2016,1059
3471,1998,44
3472,2009,283
3473,2015,162
3476,1986,98
3477,2006,709
3481,2002,68
3482,1972,23
3484,1987,725
3485,2015,222
3487,1971,77
3489,1998,101
3490,2013,96
3491,2002,4
3494,1997,100
3495,2012,272
3496,2015,38
3497,2002,203
3498,1993,61
3500,2002,25
3501,1998,104
3502,1999,44
3506,2014,53
3508,1982,52
3509,2010,3
3510,2006,43
3511,2002,31
3512,2012,312
3514,1987,150
3515,2013,59
3516,1958,2
3517,2013,3
3518,2015,330
3522,2002,206
3526,1995,32
3528,2004,30
3530,2001,39
3531,2015,47
3532,2002,15
3533,2016,68
3534,1998,47
3538,1980,46
3540,1998,26
3541,1992,49
3544,2008,159
3546,2003,94
3547,2011,31
3548,2012,4
3551,2004,46
3554,2010,704
3555,1993,120
3556,1993,98
3557,1976,86
3558,1989,22
3560,1994,17
3561,2008,11
3563,2002,50
3567,1961,8
3569,2015,182
3571,2008,203
3572,2010,352
3575,2008,424
3578,2000,226
3579,1987,472
3581,2014,2
3583,2013,171
3587,1976,293
3589,2008,2
3590,2014,133
3591,1982,83
3593,1958,111
3594,2003,16
3596,1999,17
3597,2005,1388
3598,1997,75
3599,2014,192
3600,2012,16
3602,2013,509
3603,2005,43
3604,2016,559
3605,1966,8
3606,1986,29
3607,1983,144
3608,2011,492
3609,2013,1
3612,1980,105
3614,2004,37
3615,2016,468
3616,1999,65
3617,2012,37
3618,2014,73
3619,2016,2
3620,2007,681
3622,2000,35
3623,1999,10
3624,1988,1
3626,2012,1
3627,2010,66
3628,1998,464
3629,2015,3
3630,1999,258
3631,2008,56
3632,1999,32
3633,1991,168
3634,2009,76
3637,1987,7
3638,2004,66
3639,1987,68
3643,2003,13
3644,2015,70
3645,1990,207
3646,2010,162
3647,1986,140
3648,2016,2
3649,2014,53
3650,2014,466
3653,2012,1177
3655,1958,5
3659,2011,499
3661,1999,10
3662,2016,1192
3663,1954,1
3665,1993,2
3667,1984,4
3668,2013,911
3669,1966,132
3670,2015,52
3672,1986,2
3673,2015,124
3679,2001,181
3680,2012,311
3682,1970,218
3683,2004,48
3684,1992,16
3686,2010,322
3692,2013,61
3693,1997,17
3695,2013,90
3696,1964,46
3697,2003,29
3698,2002,60
3699,2004,1
3700,2015,3
3702,2001,21
3704,2010,616
3705,2004,1
3707,2014,73
3708,2003,3
3710,1999,18
3711,1958,10
3712,2013,251
3716,2004,165
3717,2015,3
3719,2015,18
3720,2012,54
3722,2002,56
3723,2012,52
3724,2007,811
3725,2003,23
3726,2001,26
3727,1991,36
3729,2015,53
3731,1983,4
3732,2013,62
3733,2005,7
3735,2004,33
3736,2011,2
3740,2010,127
3741,2014,148
3742,2002,15
3746,1985,697
3747,1998,62
3751,2014,5
3752,2008,40
3756,2002,135
3757,1997,8
3758,2009,56
3759,1977,8
3761,2006,851
3762,1987,60
3763,2016,77
3765,2012,45
3766,2010,246
3770,2009,480
3771,2016,70
3773,2013,240
3774,1999,95
3776,2016,278
3780,2008,49
3781,1986,37
3782,2016,8
3783,2016,133
3784,2005,158
3786,2000,20
3787,2010,8
3788,2013,2
3789,2004,145
3793,1999,62
3795,1980,1
3796,2016,76
3798,1969,4
3801,2015,462
3802,1979,111
3803,2003,100
3804,2006,50
3805,1993,99
3806,1966,74
3809,1985,40
3816,2004,299
3817,1997,16
3818,2017,89
3819,1966,9
3820,1966,23
3821,2006,63
3822,2010,131
3824,2006,958
3825,1959,21
3831,2009,79
3835,2003,43
3838,2015,197
3839,1991,7
3842,2009,112
3843,1969,1
3845,2011,424
3846,1989,27
3847,2015,264
3851,2012,63
3853,2002,30
3854,2005,35
3856,1995,364
3857,2002,50
3858,1976,131
3859,1999,20
3861,1980,1
3862,1993,443
3863,2003,95
3864,2016,3
3865,1993,8
3869,2009,508
3870,1999,23
3871,2003,837
3874,1977,15
3878,1987,20
3881,2007,68
3883,1975,89
3885,1987,104
3886,2004,99
3887,2005,10
3893,1986,43
3894,1998,600
3895,1986,2
3896,1954,1
3897,2003,200
3898,1998,38
3899,1999,16
3900,1996,173
3902,2009,11
3904,2014,234
3905,2003,1154
3906,2008,1
3909,1981,241
3910,1986,452
3911,1995,71
3912,1981,200
3913,2012,45
3915,2009,369
3916,2012,54
3918,1991,750
3919,1998,509
3920,2004,27
3921,2007,12
3924,1989,26
3925,2001,293
3926,2001,100
3927,2014,424
3928,1994,33
3931,2014,866
3932,2015,222
3934,1971,61
3935,2008,14
3943,1996,12
3944,1966,22
3945,2013,3
3946,2015,71
3948,1998,494
3949,2016,529
3953,2012,82
3954,2015,2
3956,1992,128
3960,2003,100
3961,2015,170
3962,1971,58
3964,2001,325
3965,2014,16
3967,1998,20
3970,2010,148
3972,2002,23
3973,2013,585
3974,2016,68
3975,1961,5
3976,1999,28
3980,2007,337
3982,2000,50
3985,1988,27
3986,1991,49
3987,1990,228
3988,2000,180
3990,1992,532
3991,1965,52
3992,2014,239
3993,1972,50
3994,2016,181
3995,2009,179
3996,2014,45
3997,2011,32
3999,1980,129
4000,1982,32
4001,2009,52
4004,2012,2
4006,2013,912
4007,2007,89
4008,2011,753
4009,2004,52
4010,2005,46
4012,1973,58
4013,2014,139
4014,1989,186
4016,2000,6
4017,2016,286
4019,2015,16
4021,1987,311
4022,1986,31
4023,1997,23
4024,2004,191
4025,1979,87
4026,2011,2
4027,2002,31
4028,2005,42
4029,1997,16
4034,2003,3
4035,1992,79
4038,2002,7
4040,1985,44
4042,1999,10
4043,2017,2
4044,1999,817
4045,1979,36
4047,2011,91
4049,2014,56
4051,2013,258
4054,2002,11
4055,1986,10
4056,2013,3
4058,1975,62
4059,1974,78
4060,2013,90
4063,2010,4
4065,1985,32
4066,1979,6
4067,2001,30
4070,2012,33
4073,2016,2
4075,2004,8
4079,2009,1
4080,2015,81
4081,1998,173
4082,1984,8
4085,2008,709
4087,2001,20
4088,2005,244
4091,2015,194
4092,2007,516
4093,2014,2
4094,2012,2174
4095,1987,2
4097,2013,44
4099,2002,16
4100,2007,79
4102,1999,1
4103,2002,84
4108,1999,11
4109,2014,721
4110,2002,43
4113,2002,429
4114,1992,27
4115,1966,4
4116,2012,536
4117,2014,28
4120,2017,79
4124,2011,207
4127,1987,197
4128,2011,18
4130,2012,27
4131,2009,3260
4135,2014,296
4138,2015,320
4139,2011,354
4141,2016,401
4143,2015,76
4144,1989,10
4145,2007,25
4146,2009,446
4147,1994,30
4150,2002,1200
4151,1996,4
4152,2011,146
4153,2008,57
4156,1995,66
4159,2000,145
4160,2005,30
4162,1977,5
4165,2002,4
4168,2012,385
4169,2004,153
4172,1985,20
4173,1974,234
4174,1976,45
4176,2010,935
4182,2015,2
4184,2013,206
4185,1982,21
4189,2009,22
4192,2013,3
4195,2000,74
4196,1999,25
4201,1996,10
4203,1979,512
4204,2003,55
4206,2006,732
4209,2013,1
4212,2002,50
4214,2000,16
4216,2001,14
4217,1993,27
4219,1998,1
4220,2007,51
4221,2012,261
4222,2001,197
4223,2009,273
4224,1989,14
4226,2003,173
4227,1982,46
4229,1964,7
4230,2012,2
4231,2014,47
4232,2010,1536
4233,2009,367
4234,2013,88
4236,1999,85
4237,2004,69
4239,1978,31
4240,2007,1340
4241,2009,751
4246,2000,74
4247,1986,22
4248,1996,908
4249,1995,194
4250,1987,14
4252,2015,30
4254,2002,2
4255,2006,371
4258,1984,84
4259,1996,1376
4262,2011,44
4263,2003,32
4265,1987,30
4266,1986,2
4268,2014,728
4269,1982,30
4270,1984,54
4271,1995,146
4274,2013,712
4275,1996,27
4276,2013,91
4277,2014,658
4278,2010,164
4281,2011,11
4282,2011,100
4286,2011,1
4289,2012,12
4290,2016,417
4296,2011,50
4298,1998,53
4300,1998,894
4302,1992,6
4303,1978,14
4304,2015,176
4305,1982,3
4306,1969,45
4309,2008,88
4313,2002,25
4314,2006,70
4316,2007,90
4317,2000,50
4321,2010,52
4322,2015,348
4323,2017,73
4325,2014,89
4326,2012,63
4327,2016,85
4328,2015,300
4329,2016,3
4333,2007,423
4334,1992,968
4335,2002,41
4336,1991,3
4337,1999,14
4338,2007,760
4339,2002,53
4341,1974,46
4343,2006,384
4345,2003,170
4346,2012,102
4347,2008,512
4352,2011,105
4353,2011,94
4354,2013,2448
4357,2007,164
4358,1996,147
4359,1975,115
4360,1981,39
4361,1981,25
4362,1984,5
4363,2006,699
4365,2004,2
4366,1998,376
4367,2000,50
4369,2011,464
4370,2015,94
4374,1995,28
4375,2002,60
4377,1987,5
4379,1987,31
4381,2009,69
4382,2004,8
4383,1958,21
4385,2014,21
4387,1999,34
4389,2002,12
4391,2013,22
4392,2010,359
4400,2008,112
4402,2002,57
4403,1997,20
4406,1993,34
4407,2006,42
4408,1999,21
4410,2001,694
4411,2011,3
4412,2010,24
4413,2012,456
4418,2011,3
4421,1991,3
4422,1993,50
4423,2010,580
4424,2008,131
4425,1998,131
4426,2013,1
4427,1986,24
4428,1982,8
4434,1982,55
4436,1997,180
4439,1982,178
4440,1980,540
4441,2005,18
4442,1980,112
4443,2007,263
4444,2010,123
4446,1994,10
4452,2004,103
4453,2003,50
4454,2010,376
4455,2013,2
4456,1977,200
4458,2008,1055
4459,1972,40
4460,2013,299
4462,1973,86
4463,2016,65
4464,1978,46
4469,2011,2
4470,2016,261
4471,2004,45
4472,2003,1465
4475,1976,462
4477,2009,791
4479,2008,598
4480,2012,88
4481,1997,66
4482,1995,88
4486,2013,518
4487,1996,227
4488,1969,52
4489,1976,1
4490,1991,1
4491,2016,1
4492,1985,34
4493,2000,36
4494,2014,19
4496,1986,53
4498,2007,44
4499,2010,348
4500,2001,21
4502,2013,645
4504,1992,28
4505,1998,894
4506,2006,287
4507,2010,127
4508,1973,111
4510,1988,639
4511,2016,67
4512,1999,447
4513,1992,255
4514,1995,274
4516,2012,452
4517,2012,57
4518,2000,103
4520,2016,60
4525,1989,8
4526,2009,155
4527,1994,68
4529,1980,5
4530,2004,997
4531,1977,50
4532,1994,29
4535,1982,139
4537,2016,102
4538,1998,23
4539,2010,1
4542,2004,9
4545,1992,17
4550,2002,67
4551,2014,320
4552,2001,13
4558,1997,17
4559,2014,18
4560,1998,601
4563,1991,42
4564,2008,30
4565,2004,9
4567,2010,29
4568,2015,231
4574,2015,323
4576,1958,3
4578,2016,93
4579,2008,9
4580,2016,1219
4581,2015,107
4582,2014,18
4584,2014,323
4585,2009,173
4586,2013,2403
4587,1998,17
4588,2006,40
4589,2012,430
4590,1992,36
4592,1999,17
4593,2017,66
4594,2009,475
4596,2016,58
4597,1991,9
4598,2008,20
4601,2010,187
4604,1994,181
4605,2001,101
4606,2014,464
4607,2014,3
4608,1993,87
4609,1979,2
4610,2016,800
4611,1977,4
4612,2002,85
4616,2011,299
4617,2006,329
4618,2006,1
4620,2012,271
4622,1958,22
4624,2013,3
4625,1957,1
4629,1998,19
4634,1994,13
4635,1999,17
4636,2007,16
4638,2014,466
4639,2013,295
4641,1999,15
4645,2015,65
4646,1999,17
4648,2014,23
4650,1989,134
4652,1993,132
4654,1980,93
4663,1999,429
4667,1999,19
4668,1993,36
4669,2011,120
4670,2011,5
4671,2012,250
4672,1979,137
4674,2015,391
4676,2010,22
4678,1997,2
4682,2011,22
4684,2016,4
4685,1994,187
4686,2015,771
4687,2014,33
4690,2001,2
4693,2002,50
4696,2000,15
4698,2011,30
4699,2011,44
4700,1992,229
4701,2000,27
4702,2000,17
4704,1974,18
4705,2004,562
4708,2012,97
4709,1995,64
4710,1969,56
4712,2012,419
4714,1988,217
4716,1988,14
4717,2006,53
4719,1997,1
4720,1997,1
4723,1987,4
4726,2002,27
4728,1989,32
4732,2002,136
4733,2010,71
4740,2005,1000
4741,1950,1
4744,2012,42
4746,2003,87
4748,1984,31
4749,2004,41
4751,2014,47
4752,1997,62
4753,2014,16
4754,1978,21
4756,1984,95
4757,1997,228
4760,1973,157
4763,2007,227
4764,2013,149
4765,2011,280
4766,1973,91
4767,1998,72
4768,1976,159
4769,2016,57
4773,2002,3133
4775,2003,77
4776,2010,14
4779,2003,1
4780,2001,377
4782,2012,55
4788,1998,268
4790,2005,10
4791,2012,5
4792,2007,8
4794,2013,63
4795,2011,14
4796,2015,77
4798,2014,29
4799,1975,237
4801,1971,42
4805,2012,202
4808,2003,359
4810,1998,37
4811,2000,5
4813,2011,811
4814,2003,640
4816,1985,4
4817,2017,140
4819,1997,134
4820,1988,26
4821,2016,663
4822,1990,1076
4824,1966,8
4827,1967,17
4828,2008,65
4829,2003,982
4832,2004,1
4835,1997,426
4836,2016,19
4838,1969,7
4840,2011,590
4841,1980,2
4844,2012,230
4845,2016,475
4846,2015,3
4847,1993,76
4848,2008,57
4849,1993,17
4854,2015,111
4856,2012,294
4857,1997,276
4858,1985,267
4859,2013,385
4860,2012,4
4861,2002,100
4862,1998,25
4864,2016,353
4865,1996,64
4866,2010,88
4867,2015,66
4868,1959,22
4869,2014,51
4872,1999,182
4880,2013,731
4881,1992,189
4883,2006,43
4884,2014,2
4885,2002,13
4886,1980,242
4887,2000,284
4888,2007,25
4889,2015,39
4890,2010,259
4891,2008,63
4892,2002,890
4893,1981,17
4894,2016,2
4895,1986,117
4899,2002,124
4902,1996,19
4904,2001,274
4905,2003,26
4907,2013,23
4908,2016,262
4909,1985,174
4912,1969,20
4913,2005,104
4914,2012,218
4917,1987,1
4918,2004,2
4921,1996,7
4922,1974,12
4923,2005,6
4924,2010,442
4925,1978,33
4926,2007,299
4928,2000,17
4929,1998,50
4930,1979,322
4933,1996,86
4934,2003,1
4935,1970,45
4937,2011,338
4938,1994,57
4939,2013,55
4940,2012,26
4943,1982,88
4944,1995,18
4945,2016,290
4946,2006,186
4947,2005,10
4951,2012,65
4952,1997,355
4953,1983,22
4954,1990,87
4955,2004,55
4957,1964,82
4958,1986,2
4959,2013,77
4961,2004,137
4963,1956,2
4964,1991,26
4965,1985,28
4966,2006,22
4967,1991,30
4968,1979,2
4974,2008,701
4975,1974,38
4976,1985,180
4977,1994,278
4978,2001,663
4979,1995,351
4980,2007,52
4985,2015,14
4989,2007,10
4990,2002,111
4991,2016,695
4992,1982,36
4994,2008,92
4995,2013,106
4999,2003,89
5000,1969,358
5002,2015,588
5003,2016,1
5004,1979,2
5005,2015,119
5007,1998,14
5008,2000,20
5009,2005,50
5013,2011,4
5014,2016,739
5015,2017,145
5016,2002,110
5017,2012,522
5018,2014,1217
5020,2008,150
5025,2010,41
5027,1985,27
5028,2012,201
5029,2003,118
5032,2001,25
5033,2008,1106
5034,2016,195
5035,2003,42
5036,1999,20
5037,2016,95
5038,2016,224
5040,2011,142
5044,2007,11
5048,2014,2
5049,2005,44
5050,1998,288
5052,1998,24
5054,1999,33
5056,2009,61
5057,1969,7
5059,2006,436
5061,1994,132
5065,2010,57
5067,2008,94
5068,2010,17
5069,2006,2000
5070,2012,204
5073,1995,718
5079,2015,663
5080,1968,77
5081,2015,715
5082,2010,29
5083,2014,358
5086,2005,295
5088,2009,3
5091,2012,315
5095,2014,48
5098,1997,17
5102,2006,10
5104,2013,18
5107,2013,57
5109,1982,54
5111,2004,44
5112,2010,912
5115,2002,25
5119,2015,70
5120,2002,4
5121,2015,233
5122,2008,70
5125,1982,43
5126,2004,360
5127,2006,215
5128,1991,139
5134,1983,36
5138,2014,233
5139,2011,70
5141,2011,52
5142,1997,26
5145,1977,4
5146,1998,23
5147,2008,1109
5148,2001,1
5149,1981,1
5150,2002,100
5152,2013,277
5153,2007,1132
5154,2004,49
5156,1997,12
5157,2002,115
5159,2003,25
5160,2003,29
5162,2007,8
5163,2015,65
5164,2015,27
5165,1994,111
5167,2013,70
5169,2015,164
5170,2004,104
5172,2015,1226
5173,2011,119
5174,1994,88
5176,2007,700
5178,2012,3
5180,2014,486
5181,2016,644
5184,1957,20
5185,2014,614
5186,2013,52
5188,2016,1
5190,2001,9
5191,2009,353
5192,2009,114
5198,2006,117
5202,1978,43
5204,1994,136
5205,2006,60
5206,2012,3
5208,2015,75
5210,1989,43
5211,2013,412
5212,2006,216
5213,2015,905
5214,2001,234
5218,2005,872
5219,2010,17
5222,2015,2
5223,1990,2
5225,1992,24
5232,2016,3
5234,1990,1
5237,2014,3
5240,2007,432
5241,2012,43
5243,1998,18
5244,2016,51
5245,2004,443
5246,1980,1
5247,2008,11
5249,2013,39
5251,2016,4
5252,2014,590
5254,2009,193
5255,1969,77
5258,1985,76
5259,1982,20
5261,1983,562
5262,1974,215
5263,2000,85
5268,2016,2
5270,2012,241
5273,2015,2
5274,2014,390
5275,2016,56
5278,2011,4
5280,2005,132
5281,2016,221
5284,1986,5
5285,1999,41
5287,1969,10
5288,2003,75
5291,1988,908
5292,2006,55
5293,2011,15
5294,2000,111
5295,2014,2
5297,1966,28
5299,2013,380
5300,1998,152
5302,2015,130
5304,2016,365
5307,2013,86
5308,2009,6
5309,2000,18
5313,2005,9
5315,1996,12
5316,1995,428
5317,1999,393
5320,1997,17
5321,2016,985
5322,2014,250
5323,2001,42
5324,1987,4
5325,2013,219
5326,2010,1608
5327,2016,666
5328,1979,116
5329,2010,168
5330,1999,19
5331,1990,691
5332,1976,92
5334,1997,109
5336,2016,175
5337,2016,4
5339,2016,85
5341,1978,78
5342,2016,36
5343,2000,226
5344,2010,3
5345,2010,653
5346,2004,79
5347,2017,68
5351,2013,1
5353,2014,717
5354,2003,24
5355,2013,52
5356,1997,9
5357,2006,18
5361,2004,177
5368,2016,42
5369,2005,2
5370,2014,20
5372,1983,50
5373,2006,427
5374,1985,132
5375,1992,402
5376,2003,132
5377,2016,391
5379,1975,273
5385,2015,193
5387,2007,336
5390,2016,89
5391,1966,5
5393,1997,16
5394,2013,12
5395,2001,20
5399,2004,42
5400,1996,824
5401,1999,38
5403,2011,60
5408,2001,283
5409,2003,50
5410,2012,33
5411,1985,73
5412,1982,2
5413,2013,155
5414,2009,3
5415,1976,187
5416,1998,55
5417,1997,132
5422,1971,33
5424,1985,2
5425,2012,89
5426,2008,14
5427,1999,38
5428,2010,3
5429,2002,144
5430,2015,55
5431,2012,18
5434,2016,517
5435,2005,4
5436,1978,45
5437,2014,2
5441,2001,5
5444,2010,631
5445,2015,9
5448,2008,279
5450,1978,212
5451,2015,19
5452,2000,25
5453,2011,14
5454,2008,21
5455,1982,17
5457,2011,20
5458,2009,863
5460,2015,27
5461,1975,55
5463,2008,635
5464,2004,160
5465,2010,1270
5468,2013,1
5469,1966,14
5471,1998,201
5472,1985,49
5473,2013,118
5474,2008,519
5475,2012,3
5476,1996,192
5478,2002,8
5481,2014,216
5482,2016,29
5483,2002,1
5484,2015,3
5486,2008,67
5488,2008,67
5489,1989,25
5490,2012,242
5492,1999,51
5493,1973,63
5496,2016,2
5497,2002,291
5498,2004,55
5499,2002,13
5502,2014,8
5505,2006,587
5507,1955,20
5509,2014,1017
5511,2008,823
5512,1973,1
5513,2008,737
5514,2007,1094
5516,2013,1596
5517,2014,25
5519,1989,131
5520,2000,24
5521,2005,4
5522,2001,19
5523,1989,187
5525,2005,50
5526,1969,7
5532,2006,1
5533,1993,378
5534,2002,149
5537,2016,102
5539,1977,233
5541,2011,3
5542,2000,206
5544,1984,19
5545,2012,3
5549,2013,35
5551,2015,24
5555,2011,885
5556,2015,293
5559,2015,518
5560,2016,73
5562,2001,141
5563,1976,143
5565,1981,4
5566,2001,26
5567,2012,17
5572,2010,371
5574,1970,471
5575,1989,38
5576,2008,310
5577,1979,1
5579,2005,1000
5580,2004,1000
5582,2014,2596
5583,1999,15
5584,2015,249
5586,2013,56
5587,1989,31
5588,1994,16
5589,2010,21
5593,1958,4
5596,1998,46
5597,1998,79
5599,2008,14
5601,2014,1
5602,2016,188
5604,1992,34
5606,1977,88
5607,1982,132
5609,2003,38
5611,1963,12
5612,1991,900
5613,1984,202
5614,2010,152
5615,2013,130
5619,2011,258
5621,1997,111
5624,2015,22
5625,1982,380
5626,2007,9
5629,2011,14
5630,1998,657
5631,1997,22
5632,2011,2
5633,2013,651
5634,1999,40
5635,2014,2
5636,2015,32
5638,2007,132
5639,1996,14
5640,2013,3
5642,2011,63
5643,1985,2
5644,2005,23
5646,2014,309
5649,2001,48
5651,2008,712
5652,2000,1446
5654,2005,30
5655,2012,2
5658,2016,3
5659,2013,15
5660,1987,36
5661,1991,72
5662,2012,88
5663,1969,141
5665,2016,116
5667,2014,223
5671,2002,20
5672,1990,120
5673,1998,420
5674,2007,233
5677,2006,349
5680,2005,75
5681,1993,32
5682,2007,454
5684,2014,334
5685,2004,62
5686,2006,12
5687,2014,60
5690,2004,63
5691,2012,190
5694,1969,23
5698,1996,2502
5699,1998,303
5701,1988,13
5702,2006,1
5703,1986,2
5704,1998,60
5705,2010,502
5706,2011,3
5708,2014,2018
5709,1983,16
5710,1957,1
5714,2016,66
5718,2013,83
5723,1973,412
5726,2012,2
5730,2015,230
5732,1955,15
5734,1999,16
5735,2015,68
5737,2008,188
5738,2010,300
5739,2011,318
5741,1995,16
5742,1984,3
5744,2003,1059
5748,1980,416
5749,1987,17
5750,2006,394
5751,2012,46
5753,2010,1
5754,2013,372
5756,2000,108
5757,1999,397
5760,1975,564
5762,2010,586
5766,2005,216
5768,1997,117
5769,1992,274
5771,2014,61
5776,1987,18
5778,2002,25
5779,2004,39
5781,2014,211
5784,2010,1
5786,1999,19
5787,1967,314
5788,1994,88
5789,2013,28
5795,1989,105
5796,2004,26
5799,1999,24
5801,2013,69
5804,1996,384
5805,2015,50
5806,2016,1214
5807,2003,220
5808,1999,96
5809,2011,17
5810,1999,204
5819,2004,33
5821,1986,21
5824,1999,107
5825,2001,1539
5827,1992,105
5829,1976,434
5830,1958,22
5831,2016,70
5833,2011,174
5834,2014,2
5835,1982,5
5837,2006,28
5838,2013,140
5840,1982,234
5841,2009,65
5842,2004,60
5843,2007,490
