year,set_num,id,version
2019,30573-1,31710,1
2020,30574-1,42748,1
2020,30575-1,42751,1
2020,30576-1,73394,1
2021,30577-1,83894,1
2021,30578-1,84260,1
2021,30579-1,87989,1
2021,30580-1,111726,1
2000,3058-1,4246,1
2022,30581-1,120124,1
2022,30582-1,120125,1
2022,30585-1,120108,1
2022,30587-1,120110,1
2022,30588-1,118945,1
2022,30589-1,120111,1
2000,3059-1,5263,1
2021,30591-1,84258,1
2022,30592-1,120105,1
2022,30593-1,120101,1
2022,30594-1,120100,1
2016,30601-1,16877,1
2016,30602-1,9988,1
2016,30603-1,16480,1
2016,30604-1,16921,1
2016,30605-1,3648,1
2016,30606-1,16924,1
2017,30607-1,16932,1
2017,30608-1,25572,1
2017,30609-1,22011,1
1979,306-1,12738,1
2017,30610-1,22176,1
2012,3061-1,9071,1
2017,30611-1,18417,1
2017,30612-1,18563,1
2018,30614-1,26552,1
2018,30615-1,24629,1
2018,30617-1,26554,1
1958,306-2,9462,1
2019,30620-1,31288,1
2019,30623-1,35736,1
2019,30624-1,37855,1
2022,30625-1,75701,1
2020,30628-1,77255,1
2012,3063-1,14583,1
2012,3065-1,14652,1
1999,3066-1,13307,1
1999,3067-1,7555,1
1999,3068-1,15722,1
1999,3069-1,9611,1
1999,3070-1,11404,1
1999,3071-1,7228,1
1958,307-2,15008,1
1999,3072-1,5330,1
1999,3073-1,9287,1
1999,3074-1,5734,1
1999,3075-1,4635,1
1999,3076-1,9687,1
1999,3077-1,10629,1
1998,3078-1,13620,1
1998,3079-1,2123,1
1998,3080-1,1392,1
1979,308-1,1810,1
1998,3081-1,6510,1
1985,308-2,1673,1
1958,308-3,3593,1
2001,3083-1,27788,1
2001,3085-1,26565,1
2001,3087-1,24910,1
2001,3088-1,26564,1
2001,3089-1,26557,1
2001,3090-1,26553,1
1979,309-1,11987,1
2001,3091-1,26550,1
1958,309-2,6667,1
2001,3092-1,26242,1
2001,3093-1,13898,1
2012,309314-1,9039,1
2001,3095-1,26548,1
2000,3099-1,27551,1
2013,31000-1,9947,1
1998,3100-1,30562,1
2013,31001-1,9526,1
2013,31002-1,5615,1
2013,31003-1,13608,1
2013,31004-1,14889,1
2013,31004-1,27496,2
2013,31005-1,13928,1
2013,31006-1,12944,1
2013,31007-1,3011,1
2013,31008-1,2325,1
2013,31008-1,119861,2
2013,31009-1,12414,1
1969,310-1,25382,1
2013,31010-1,9402,1
2013,31010-1,78334,2
1998,3101-1,30565,1
2013,31011-1,10331,1
2013,31012-1,8397,1
2014,31013-1,2984,1
2014,31013-1,45633,2
2014,31014-1,6328,1
2014,31015-1,3217,1
2014,31015-1,18231,2
2014,31017-1,10788,1
2014,31018-1,2301,1
2014,31019-1,9623,1
1979,310-2,30557,1
2014,31020-1,5667,1
1998,3102-1,30563,1
2014,31021-1,11693,1
2014,31022-1,6992,1
2014,31023-1,14972,1
2014,31024-1,9793,1
2014,31025-1,11902,1
2014,31026-1,7269,1
2015,31027-1,13166,1
2015,31028-1,11592,1
2015,31029-1,15842,1
1973,310-3,470,1
2015,31030-1,8903,1
1998,3103-1,30566,1
2015,31031-1,3932,1
2004,3103-2,96409,1
2015,31032-1,15802,1
2015,31033-1,6005,1
2015,31034-1,11311,1
2015,31034-1,108168,2
2015,31035-1,10127,1
2015,31036-1,16076,1
2015,31037-1,11546,1
2015,31038-1,8006,1
2015,31039-1,6037,1
1985,310-4,11403,1
2016,31040-1,5831,1
1998,3104-1,30567,1
2016,31041-1,5909,1
2016,31042-1,6804,1
2016,31043-1,3783,1
2016,31044-1,15015,1
2016,31045-1,5038,1
2016,31046-1,15836,1
2016,31047-1,1607,1
2016,31048-1,13494,1
2016,31049-1,6490,1
1958,310-5,461,1
2016,31050-1,4845,1
1998,3105-1,30568,1
2016,31051-1,13476,1
2005,3105-2,95007,1
2016,31052-1,1873,1
2016,31053-1,11528,1
2017,31054-1,4323,1
2017,31055-1,7730,1
2017,31056-1,14461,1
2017,31057-1,8799,1
2017,31058-1,9246,1
2016,31059-1,13174,1
2016,31060-1,6116,1
1998,3106-1,30564,1
2017,31062-1,13029,1
2017,31063-1,11134,1
2017,31064-1,14155,1
2017,31065-1,13524,1
2017,31066-1,18593,1
2017,31067-1,18428,1
2017,31068-1,18429,1
2017,31069-1,18430,1
2017,31070-1,18431,1
2017,31070-1,29830,2
1998,3107-1,30569,1
2018,31071-1,21084,1
2018,31072-1,21085,1
2018,31073-1,21211,1
2018,31074-1,21212,1
2018,31075-1,21036,1
2018,31076-1,21088,1
2018,31077-1,24630,1
2018,31078-1,24631,1
2018,31079-1,21213,1
2018,31080-1,21214,1
1998,3108-1,27865,1
2018,31081-1,21089,1
2018,31083-1,24634,1
2018,31084-1,24635,1
2018,31085-1,24636,1
2018,31085-1,95283,2
2019,31086-1,29990,1
2019,31087-1,29991,1
2019,31088-1,29992,1
2019,31089-1,29993,1
2019,31090-1,30678,1
2019,31091-1,29994,1
2019,31092-1,30679,1
2019,31093-1,30680,1
2019,31094-1,30681,1
2019,31095-1,34995,1
2019,31096-1,34996,1
2019,31097-1,34994,1
2019,31098-1,34997,1
2020,31099-1,42521,1
1973,31-1,19806,1
2020,31100-1,42519,1
1998,3110-1,27864,1
2020,31101-1,42480,1
2005,3110-2,96410,1
2020,31102-1,42481,1
2020,31103-1,42482,1
2020,31104-1,42483,1
2020,31105-1,42484,1
2020,31107-1,56529,1
2020,31108-1,56530,1
2020,31108-1,116147,2
2020,31109-1,56531,1
1973,311-1,885,1
2021,31111-1,80394,1
2021,31111-1,88727,2
2021,31112-1,81557,1
2021,31113-1,81555,1
2021,31114-1,81556,1
2021,31115-1,87834,1
2021,31116-1,87832,1
2021,31117-1,100266,1
2021,31118-1,81544,1
2021,31119-1,100319,1
1979,311-2,30558,1
2021,31120-1,99973,1
1998,3112-1,27863,1
2021,31121-1,99623,1
2004,3112-2,96012,1
2021,31122-1,99621,1
2022,31129-1,118319,1
1984,311-3,10251,1
1961,311-4,6722,1
1998,3114-1,27862,1
2004,3114-2,96411,1
1970,311-5,25384,1
1998,3115-1,27860,1
1998,3116-1,27859,1
1998,3117-1,27701,1
1998,3118-1,27858,1
1998,3119-1,27857,1
2020,31197-1,68532,1
2020,31198-1,68533,1
2020,31199-1,68534,1
1977,31-2,274,1
2020,31200-1,68535,1
1998,3120-1,28809,1
2021,31201-1,80072,1
2021,31202-1,80205,1
2021,31203-1,99244,1
1970,312-1,38686,1
2001,3121-1,27856,1
1979,312-2,30559,1
2001,3122-1,27855,1
1973,312-3,12659,1
2001,3123-1,27854,1
1961,312-4,492,1
2001,3124-1,20775,1
2004,3125-1,27789,1
2001,3126-1,27710,1
1999,3130-1,27853,1
2008,31307-1,92711,1
1966,313-1,7251,1
2013,31313-1,14241,1
2013,31313-1,32930,2
2001,31314-1,80141,1
2004,31317-1,35244,1
1979,313-2,30560,1
1999,3132-1,30570,1
1999,3133-1,30602,1
1999,3134-1,30571,1
1999,3135-1,30572,1
1999,3136-1,30573,1
1999,3137-1,30574,1
1999,3138-1,30575,1
1999,3139-1,30596,1
1999,3140-1,30597,1
1976,314-1,16069,1
1999,3141-1,30598,1
1963,314-2,6898,1
1999,3142-1,27852,1
1999,3143-1,27851,1
1999,3144-1,27849,1
1999,3146-1,15440,1
2000,3148-1,27645,1
2000,3149-1,27847,1
2000,3150-1,27846,1
2000,3150-1,113306,2
1990,315-1,14299,1
2000,3151-1,27845,1
1976,315-2,376,1
2000,3152-1,27843,1
1963,315-3,10333,1
1968,315-4,24595,1
2000,3155-1,30599,1
2000,3156-1,30600,1
2000,3157-1,30137,1
2000,3158-1,30601,1
2000,3159-1,27824,1
1978,316-1,8626,1
1963,316-2,6875,1
1968,316-3,24607,1
1963,317-1,12085,1
1987,317-2,13763,1
1968,317-3,24609,1
2010,3177-1,13057,1
2010,3178-1,13738,1
2010,3178-1,73695,2
2010,3179-1,4444,1
2010,3180-1,14139,1
1963,318-1,3064,1
2010,3181-1,8231,1
2010,3181-2,16166,1
2010,3182-1,6975,1
2012,3183-1,6323,1
2012,3184-1,7149,1
2012,3185-1,3653,1
2012,3186-1,5270,1
2012,3187-1,12469,1
2012,3188-1,14775,1
2012,3188-1,21648,2
2012,3189-1,4589,1
1965,319-1,14756,1
2006,3191-1,27648,1
1968,319-2,24611,1
2005,3193-1,31365,1
2004,3194-1,4542,1
2004,3195-1,4565,1
2004,3196-1,12885,1
2001,3197-1,7241,1
1997,3200-1,28155,1
1985,320-1,12301,1
1997,3201-1,27823,1
1965,320-2,8212,1
1997,3202-1,27822,1
1968,320-3,24691,1
1997,3203-1,29302,1
1998,3204-1,28131,1
1998,3205-1,28132,1
1998,3206-1,28134,1
1998,3210-1,27820,1
1965,321-1,3319,1
1998,3211-1,27819,1
2002,3219-1,5499,1
1973,32-2,15478,1
1998,3220-1,27818,1
1981,322-1,2546,1
2010,3221-1,10867,1
1964,322-2,9505,1
2010,3222-1,3206,1
1983,322-3,16070,1
2003,3223-1,12971,1
1969,322-4,24694,1
1998,3225-1,646,1
1998,3226-1,5699,1
1964,323-1,119,1
1998,3233-1,11864,1
1998,3234-1,11113,1
1997,3240-1,27817,1
1979,324-1,4968,1
1997,3241-1,27816,1
1964,324-2,14980,1
1964,324-2,114623,2
1997,3242-1,27764,1
1997,3243-1,5621,1
1990,325-1,2966,1
1979,325-2,4066,1
1966,325-3,1480,1
2004,3259-1,15141,1
1965,326-1,1195,1
2001,3263-1,26734,1
2001,3264-1,26735,1
2001,3265-1,26736,1
2001,3266-1,27711,1
2001,3267-1,27713,1
1997,3270-1,27815,1
1987,327-1,7318,1
2001,3271-1,24473,1
2001,3272-1,24476,1
2001,3273-1,24475,1
2001,3274-1,24474,1
2001,3275-1,24879,1
2001,3276-1,24501,1
2002,3278-1,24520,1
2002,3279-1,24519,1
1979,328-1,8794,1
2002,3281-1,24497,1
1967,328-2,2289,1
2002,3282-1,24518,1
2002,3283-1,24517,1
2003,3284-1,24516,1
2003,3285-1,24515,1
2003,3286-1,24514,1
2004,3287-1,1289,1
2007,3288-1,24500,1
2007,3289-1,24499,1
1997,3290-1,27814,1
1967,329-1,516,1
1979,329-2,15178,1
2005,3292-1,24498,1
1968,329-3,24697,1
2005,3293-1,24513,1
2005,3294-1,24505,1
2005,3295-1,24512,1
2005,3296-1,24511,1
2005,3297-1,24510,1
2006,3298-1,24509,1
2006,3299-1,24508,1
2010,3300000-1,6470,1
2011,3300001-1,12501,1
2011,3300002-1,4669,1
2012,3300003-1,8321,1
2011,3300005-1,9818,1
2011,3300006-1,12679,1
2012,3300014-1,325,1
2011,3300020-1,8017,1
2006,3300-1,17215,1
2011,330081-1,36327,1
1985,330-1,14050,1
2006,3301-1,24536,1
1978,330-2,5450,1
1998,3302-1,9541,1
1968,330-3,1363,1
1998,3303-1,8953,1
1968,330-4,24698,1
1998,3304-1,899,1
1998,3305-1,15985,1
1998,3305-2,7039,1
1998,3305-3,5700,1
1998,3306-1,1786,1
1998,3308-1,8486,1
1998,3309-1,11445,1
1998,3310-1,14915,1
1967,331-1,13984,1
1998,3311-1,12628,1
1968,331-2,24704,1
1998,3312-1,10878,1
1998,3313-1,10948,1
1998,3314-1,2872,1
2012,3315-1,14375,1
2012,3316-1,2883,1
1998,3317-1,11421,1
1998,3318-1,10348,1
1998,3320-1,13893,1
1967,332-1,1701,1
1968,332-2,24705,1
1998,3323-1,6105,1
1998,3324-1,4219,1
2002,3325-1,26311,1
2002,3326-1,26312,1
2002,3327-1,26313,1
1998,3330-1,6890,1
1981,333-1,6421,1
1998,3331-1,5982,1
1967,333-2,6658,1
1967,333-2,122674,2
1998,3332-1,3012,1
1966,333-3,24706,1
1998,3333-1,12986,1
2002,3334-1,25971,1
2002,3335-1,26315,1
2000,3336-1,31477,1
2000,3340-1,15357,1
2000,3340-1,72800,2
1967,334-1,10366,1
2000,3341-1,10054,1
1968,334-2,24708,1
2000,3342-1,4696,1
2000,3343-1,10075,1
2000,3344-1,4016,1
2000,3345-1,15732,1
2000,3346-1,6338,1
2000,3347-1,4811,1
2000,3348-1,10717,1
2000,3349-1,10482,1
2000,3350-1,13944,1
1990,335-1,9101,1
2000,3351-1,12910,1
1967,335-2,9946,1
2007,3352-1,24903,1
1967,335-3,24710,1
2007,3353-1,24905,1
2007,3354-1,24901,1
1968,336-1,15315,1
2011,3365-1,11127,1
2011,3366-1,10692,1
2011,3367-1,13787,1
2011,3368-1,3608,1
2011,3368-1,48816,2
1987,337-1,565,1
1969,337-2,12232,1
2003,3380-1,3444,1
1970,338-1,12328,1
2003,3381-1,1011,1
1979,338-2,12658,1
2003,3382-1,3866,1
2003,3383-1,659,1
2003,3384-1,5561,1
2003,3385-1,4034,1
2003,3386-1,12746,1
2003,3387-1,13933,1
2003,3388-1,3582,1
2003,3389-1,12274,1
2003,3390-1,8584,1
2003,3391-1,15020,1
1973,3-4,893,1
1985,340-1,14872,1
2000,3401-1,13378,1
2000,3401-2,12744,1
1978,340-2,7885,1
2000,3402-1,6826,1
1968,340-3,7627,1
2000,3403-1,12358,1
1963,340-4,24717,1
2000,3404-1,12111,1
2002,3404-2,3422,1
2000,3405-1,16146,1
2000,3406-1,5756,1
2000,3406-2,82572,1
2000,3406-3,82580,1
2000,3407-1,1832,1
2000,3408-1,5542,1
2000,3409-1,557,1
2000,3409-1,72558,2
2000,3409-1,73001,3
2000,3409-1,73002,4
2000,3409-2,7142,1
2000,3410-1,14041,1
2015,34102240-1,95673,1
1968,341-1,1379,1
2000,3411-1,8269,1
1979,341-2,7963,1
2000,3412-1,12840,1
1968,341-3,24718,1
2000,3413-1,13038,1
2000,3414-1,13287,1
2001,3416-1,12367,1
2001,3418-1,14887,1
2001,3419-1,5395,1
2002,3420-1,142,1
2003,3420-2,2868,1
2002,3420-3,6646,1
2004,3420-4,10909,1
1968,342-1,208,1
2002,3421-1,10133,1
1968,342-2,24719,1
2002,3422-1,6709,1
2003,3422-2,2040,1
2002,3423-1,12106,1
2002,3424-1,14547,1
2002,3425-1,10538,1
2002,3425-2,10402,1
2015,34253372-1,95661,1
2002,3426-1,5016,1
2003,3427-1,15415,1
2003,3428-1,3081,1
2003,3429-1,4775,1
2002,3430-1,6224,1
1968,343-1,14779,1
2003,3431-1,4226,1
1967,343-2,24720,1
2003,3432-1,6428,1
2003,3433-1,9467,1
1999,3438-1,12527,1
2000,3439-1,5294,1
2003,3440-1,12868,1
1969,344-1,5255,1
1979,344-2,10466,1
1998,3442-1,3501,1
2000,3444-1,10029,1
2000,3445-1,11198,1
2000,3446-1,12064,1
2000,3447-1,582,1
2000,3448-1,14344,1
2000,3449-1,3237,1
2000,3450-1,1489,1
1969,345-1,9652,1
2001,3451-1,379,1
1993,345-2,10904,1
1970,345-3,24721,1
2000,3453-1,5865,1
2003,3454-1,7200,1
2003,3455-1,2592,1
2000,3456-1,6750,1
2000,3457-1,7988,1
2000,3458-1,9601,1
2003,3459-1,11612,1
2003,3460-1,2495,1
1970,346-1,3169,1
2000,3461-1,10219,1
1969,346-2,8879,1
2000,3462-1,16260,1
2000,3463-1,1063,1
2003,3464-1,6261,1
2003,3465-1,12009,1
2000,3466-1,3229,1
2000,3467-1,3391,1
2000,3468-1,4367,1
2003,3469-1,1598,1
2003,3470-1,4453,1
1970,347-1,10467,1
2000,3471-1,4317,1
1987,347-2,9212,1
2000,3472-1,2275,1
1979,347-3,3802,1
2000,3473-1,1682,1
1969,347-4,25385,1
2000,3474-1,21,1
2000,3475-1,2033,1
2000,3476-1,14172,1
2000,3477-1,3982,1
2000,3478-1,1173,1
2000,3479-1,5452,1
2003,3480-1,5159,1
1971,348-1,6874,1
2000,3481-1,7027,1
1970,348-2,25386,1
1970,348-2,32456,2
2000,3482-1,300,1
2000,3483-1,13306,1
2000,3484-1,12846,1
2000,3485-1,1984,1
2000,3486-1,7537,1
2000,3487-1,10125,1
2000,3488-1,6979,1
2000,3489-1,10107,1
2000,3490-1,10203,1
1971,349-1,12938,1
2000,3491-1,8277,1
1971,349-2,84993,1
2000,3492-1,888,1
2000,3493-1,15648,1
2000,3494-1,410,1
2003,3495-1,9037,1
2003,3496-1,8692,1
2003,3497-1,12558,1
2000,3498-1,9255,1
2000,3499-1,13068,1
2003,3500-1,4779,1
1971,350-1,9321,1
1998,3501-1,1826,1
1985,350-2,14183,1
1998,3502-1,11011,1
1979,350-3,4672,1
1998,3503-1,8190,1
2005,3503-2,96123,1
1998,3504-1,6622,1
1999,3505-1,15697,1
1999,3506-1,12155,1
2001,3507-1,10080,1
2001,3508-1,2167,1
1977,35-1,1326,1
1998,3510-1,14343,1
1971,351-1,6083,1
2003,3511-1,26639,1
2003,3512-1,26640,1
2003,3513-1,26641,1
2003,3514-1,26642,1
2003,3515-1,26643,1
2003,3517-1,26644,1
2003,3518-1,26645,1
2003,3519-1,26646,1
1999,3520-1,3005,1
1972,352-1,16010,1
1999,3521-1,1249,1
2016,35226243-1,95677,1
2003,3529-1,11989,1
2003,3530-1,4934,1
1972,353-1,13971,1
1998,3531-1,16348,1
1998,3532-1,15761,1
2003,3535-1,9942,1
2003,3536-1,9077,1
2003,3537-1,7075,1
2003,3538-1,10955,1
2003,3540-1,6291,1
1972,354-1,7222,1
1972,354-1,24149,2
2003,3541-1,11416,1
2003,3542-1,8863,1
2003,3543-1,8668,1
2003,3544-1,7685,1
2003,3545-1,16236,1
2003,3548-1,7100,1
2003,3548-2,7901,1
2003,3549-1,6951,1
2003,3549-2,14270,1
2003,3550-1,3594,1
2003,3550-2,15252,1
1972,355-1,6889,1
1998,3551-1,12913,1
1981,355-2,1026,1
1998,3552-1,14081,1
1999,3554-1,15528,1
1999,3555-1,10468,1
2004,3557-1,6329,1
2004,3558-1,6215,1
2004,3559-1,5111,1
2003,3560-1,3708,1
1973,356-1,7831,1
1973,356-1,38138,2
2003,3561-1,10476,1
1987,356-2,1996,1
2003,3562-1,2461,1
2003,3563-1,3293,1
2003,3564-1,6388,1
2003,3565-1,835,1
2003,3566-1,9139,1
2003,3567-1,15103,1
2006,3568-1,11741,1
2006,3569-1,7208,1
2006,3569-1,107546,2
2006,3570-1,2047,1
1973,357-1,2039,1
1998,3571-1,7231,1
2007,3573-1,14357,1
2004,3578-1,10293,1
2004,3579-1,10522,1
1973,358-1,10764,1
1998,3581-1,7009,1
1999,3582-1,3630,1
2003,3584-1,6712,1
2003,3585-1,14237,1
2003,3586-1,27021,1
2003,3587-1,27022,1
2003,3588-1,27023,1
2003,3589-1,27024,1
2003,3590-1,27025,1
1972,359-1,9974,1
1998,3591-1,8517,1
2009,3594-1,3038,1
2009,3595-1,24504,1
2009,3596-1,24503,1
2009,3597-1,24502,1
2005,3598-1,15622,1
2005,3599-1,7713,1
1970,3-6,13926,1
2005,3600-1,9289,1
1974,360-1,1747,1
1981,3601-1,7202,1
1980,3602-1,16056,1
1981,3603-1,1658,1
1980,3604-1,2276,1
1980,3605-1,4841,1
2002,3605-2,26496,1
2002,3606-1,26505,1
2002,3607-1,26335,1
2002,3608-1,26506,1
2002,3609-1,26507,1
2002,3610-1,26504,1
1974,361-1,5262,1
2002,3611-1,27813,1
1979,361-2,10335,1
2002,3612-1,13833,1
1971,361-3,25388,1
2002,3613-1,26352,1
2002,3614-1,26501,1
1981,3615-1,7927,1
2002,3615-2,26435,1
2002,3616-1,26350,1
2002,3617-1,26347,1
2002,3618-1,26333,1
2002,3619-1,26494,1
2002,3620-1,26345,1
1975,362-1,14440,1
2002,3621-1,26330,1
1988,3622-1,4716,1
1988,3623-1,9265,1
1985,3624-1,3247,1
1985,3625-1,12965,1
1983,3626-1,15665,1
1983,3627-1,10722,1
1981,3628-1,7653,1
1981,3629-1,1157,1
1984,3630-1,9327,1
1975,363-1,11485,1
1985,3631-1,15501,1
1986,3633-1,9305,1
1980,3634-1,10916,1
1981,3635-1,8457,1
1987,3636-1,6309,1
1983,3637-1,5709,1
1983,3638-1,11752,1
1984,3639-1,13207,1
1975,364-1,11884,1
1985,3641-1,321,1
1985,3642-1,9447,1
1985,3643-1,2227,1
1986,3644-1,12499,1
1987,3645-1,15525,1
1988,3646-1,7121,1
1989,3647-1,6340,1
2011,3648-1,9273,1
2002,3650-1,37139,1
1975,365-1,5760,1
2002,3651-1,37141,1
1990,365-2,1760,1
1982,3654-1,4434,1
2003,3655-1,26329,1
2003,3656-1,26334,1
2003,3657-1,26328,1
2011,3658-1,7417,1
2011,3658-1,75115,2
1987,3659-1,5776,1
1985,3660-1,8002,1
1981,366-1,7145,1
1981,366-1,93954,2
2011,3661-1,9384,1
1987,3662-1,11842,1
1989,3663-1,5489,1
1984,3664-1,11643,1
1980,3665-1,9898,1
1982,3666-1,11865,1
1982,3667-1,9670,1
1986,3668-1,4496,1
1982,3669-1,11289,1
1984,3670-1,8427,1
1975,367-1,13517,1
1984,3671-1,673,1
1970,367-2,58146,1
1982,3672-1,3591,1
1985,3673-1,10519,1
1987,3674-1,14847,1
1987,3675-1,7687,1
1989,3676-1,6094,1
2011,3677-1,6211,1
1982,3678-1,8509,1
1986,3679-1,10735,1
1988,3680-1,12662,1
1976,368-1,7005,1
1985,3681-1,16333,1
1987,3682-1,11822,1
1988,3683-1,7239,1
1976,369-1,3143,1
1982,3695-1,46267,1
2003,3696-1,90016,1
2003,3697-1,90014,1
2003,3698-1,90017,1
2003,3699-1,90020,1
2003,3700-1,37137,1
1976,370-1,5862,1
1982,3701-1,4305,1
2005,3702-1,96412,1
1982,3703-1,11870,1
1982,3704-1,10336,1
1982,3706-1,8748,1
1982,3707-1,14523,1
1982,3708-1,6737,1
1983,3709-1,9913,1
1983,3710-1,2588,1
1971,371-1,8532,1
1984,3711-1,4362,1
1967,371-2,5787,1
1984,3712-1,11272,1
1977,371-3,11313,1
1984,3713-1,4082,1
1985,3714-1,6968,1
1985,3715-1,214,1
1985,3716-1,6067,1
1985,3717-1,15172,1
1986,3718-1,1511,1
1987,3719-1,2724,1
1977,372-1,5539,1
1988,3721-1,6499,1
1971,372-2,8813,1
1998,3722-1,12792,1
2000,3723-1,13488,1
2001,3724-1,5825,1
2003,3725-1,12617,1
2003,3726-1,11189,1
2000,3727-1,9157,1
2000,3729-1,2910,1
2000,3730-1,1737,1
1977,373-1,7132,1
2000,3731-1,7813,1
1971,373-2,3254,1
2000,3732-1,5520,1
2000,3733-1,7780,1
2000,3734-1,9989,1
2000,3735-1,13368,1
2000,3736-1,7263,1
2000,3737-1,16229,1
2000,3738-1,1303,1
2002,3739-1,10498,1
2001,3740-1,16302,1
1978,374-1,2011,1
2001,3741-1,1870,1
1971,374-2,15974,1
2001,3742-1,2602,1
2001,3743-1,7110,1
2001,3744-1,9582,1
2001,3745-1,8027,1
2001,3746-1,307,1
2001,3747-1,13235,1
2001,3748-1,11938,1
2001,3750-1,5649,1
2003,3751-1,3803,1
1978,375-2,12449,1
2002,3752-1,691,1
1971,375-3,8090,1
2003,3753-1,3960,1
2003,3754-1,11720,1
2003,3755-1,11954,1
2003,3756-1,1377,1
1998,3758-1,3894,1
1998,3759-1,6363,1
1998,3760-1,8035,1
1971,376-1,8300,1
1998,3761-1,6480,1
1978,376-2,12467,1
1998,3762-1,31486,1
2002,3763-1,32756,1
2005,3770-1,25046,1
1978,377-1,2950,1
2005,3771-1,24959,1
1971,377-2,2083,1
2005,3772-1,24407,1
2005,3773-1,24958,1
2005,3774-1,10415,1
2005,3775-1,12919,1
2005,3778-1,24975,1
1972,378-1,1822,1
1982,3781-1,7275,1
1982,3782-1,5835,1
1982,3784-1,12388,1
1982,3786-1,16362,1
1983,3787-1,14362,1
1983,3788-1,6471,1
1984,3789-1,3214,1
1979,379-1,13539,1
1984,3791-1,6553,1
1972,379-2,9579,1
1985,3792-1,3019,1
1985,3793-1,1671,1
1985,3794-1,12267,1
1985,3795-1,13439,1
1986,3796-1,4022,1
1987,3797-1,9360,1
1988,3798-1,1046,1
1971,3-8,10533,1
2001,3800-1,3964,1
1971,380-1,11966,1
2000,3801-1,12001,1
1999,3803-1,13246,1
2001,3804-1,11250,1
2002,3805-1,14561,1
2002,3806-1,15581,1
2002,3807-1,3497,1
2002,3808-1,13997,1
2002,3809-1,7141,1
1973,381-1,4462,1
1979,381-2,3268,1
1979,381-2,42209,2
2011,3815-1,754,1
2011,3816-1,8111,1
2012,3817-1,10101,1
2012,3818-1,15543,1
2012,3818-1,100593,2
1973,382-1,4766,1
2006,3825-1,9702,1
2006,3826-1,1582,1
2006,3827-1,12228,1
2006,3828-1,5750,1
2006,3829-1,15092,1
2008,3830-1,6629,1
1973,383-1,1475,1
2008,3831-1,2990,1
1979,383-2,6216,1
2008,3832-1,3437,1
2009,3833-1,372,1
2009,3834-1,974,1
2009,3835-1,14161,1
2009,3836-1,11672,1
2009,3836-1,20444,2
2009,3837-1,14506,1
2009,3838-1,10643,1
2009,3838-1,20445,2
2009,3839-1,4585,1
2009,3840-1,9295,1
2009,3840-1,114382,2
1973,384-1,4508,1
2009,3841-1,15309,1
2009,3842-1,3472,1
2009,3843-1,14753,1
2009,3843-1,20099,2
2009,3844-1,14477,1
2010,3845-1,1252,1
2010,3846-1,2219,1
2010,3847-1,7246,1
2010,3848-1,12945,1
2010,3849-1,9792,1
2015,3850001-1,9177,1
2015,3850002-1,14963,1
2015,3850003-1,9790,1
2015,3850004-1,1126,1
2015,3850005-1,14710,1
2015,3850006-1,7452,1
2016,3850007-1,1606,1
2016,3850008-1,14355,1
2016,3850009-1,7790,1
2016,3850010-1,28434,1
2016,3850011-1,80865,1
2016,3850012-1,7968,1
2016,3850013-1,11018,1
2016,3850014-1,80867,1
2016,3850015-1,10646,1
2017,3850016-1,2864,1
2017,3850017-1,14580,1
2017,3850031-1,18064,1
2017,3850033-1,18706,1
2017,3850060-1,32902,1
2017,3850061-1,38823,1
2018,3850065-1,24679,1
2017,3850070-1,35112,1
2019,3850072-1,35940,1
2010,3850-1,14533,1
1976,385-1,2986,1
2010,3851-1,16027,1
1990,385-2,15830,1
1990,385-2,27324,2
2011,3852-1,9048,1
2011,3853-1,2198,1
2011,3854-1,1113,1
2011,3855-1,1341,1
2011,3856-1,6061,1
2011,3857-1,8046,1
2011,3858-1,11427,1
2011,3859-1,154,1
2011,3859-1,24633,2
2011,3860-1,6159,1
1976,386-1,2543,1
2011,3861-1,14552,1
2010,3862-1,15455,1
2012,3863-1,15026,1
2012,3864-1,9042,1
2012,3865-1,4671,1
2012,3866-1,2372,1
2012,3867-1,84149,1
2012,3868-1,63493,1
2007,3870-1,7566,1
1976,387-1,4768,1
2007,3871-1,10190,1
2007,3872-1,6847,1
2012,3874-1,3256,1
2007,3885-1,1662,1
2007,3885-2,2067,1
2007,3885-3,16150,1
2007,3886-1,7764,1
2007,3886-2,8673,1
2007,3886-3,251,1
1998,3888-1,15105,1
2000,3900-1,5008,1
1986,390-1,4427,1
2001,3901-1,93003,1
1975,390-2,1270,1
1977,39-1,324,1
1975,391-1,4799,1
2000,3911-1,11686,1
2014,391114-1,16244,1
1986,391-2,4247,1
2013,391301-1,14518,1
2013,391302-1,12147,1
2000,3913-1,13381,1
2014,391402-1,7398,1
2014,391403-1,16162,1
2014,391404-1,8550,1
2014,391405-1,11281,1
2014,391406-1,6023,1
2014,391407-1,4385,1
2014,391408-1,16251,1
2014,391409-1,7319,1
2000,3914-1,3791,1
2014,391410-1,12737,1
2014,391411-1,12552,1
2014,391412-1,226,1
2015,391501-1,13271,1
2015,391502-1,6607,1
2015,391503-1,8691,1
2015,391504-1,1568,1
2015,391505-1,1768,1
2015,391506-1,12866,1
2015,391507-1,6415,1
2015,391508-1,5484,1
2000,3915-1,8130,1
2000,3916-1,8466,1
2001,3917-1,1781,1
2002,3918-1,3570,1
2012,3920-1,486,1
1975,392-1,10648,1
1986,392-2,10724,1
